# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
3934	Pukapuka	Pukapuka	puka1242	1215	thou	koe	koe	Salisbury-152-2005	123533	76			k o e
4227	Mele_Fila	Fila	mele1250	1215	thou	akoe	akoe	52375	268477	76			a k o e
4420	Ra’ivavae	Ra'ivavae	aust1304	1215	thou	ʔoe	ʔoe	Tamaititahio-1213-2015	291318	76			ʔ o e
4608	Tuamotuan	Tuamotu	tuam1242	1215	thou	koe	koe	POLLEX	123336	76		koe	k o e
4878	Niuean	Niue	niue1239	1215	thou	koe	koe	POLLEX	66292	76		koe	k o e
5130	Rurutuan	Rurutuan	aust1304	1215	thou	ʔoe	ʔoe	Meyer-128-2005	65102	76			ʔ o e
5382	Futuna_Aniwa	Futuna-Aniwa	futu1245	1215	thou	-koe	-koe	POLLEX	65235	76		akoe	k o e
5640	Hawaiian	Hawaiian	hawa1245	1215	thou	'oe	'oe	71458	65026	76			ʔ o e
5877	Rarotongan	Rarotongan	raro1241	1215	thou	koe	koe	POLLEX	123285	76		koe	k o e
6168	Penryhn	Penrhyn	penr1237	1215	thou	koe	koe	POLLEX	66280	76		koe	k o e
6388	Nukuria	Nukeria	nuku1259	1215	thou	koe	koe	Davletshin-1212-2015	290959	76			k o e
6651	Samoan	Samoan	samo1305	1215	thou	'oe	'oe	Blust-118-2005	153212	76		ʔoe	ʔ o e
6940	Rennell_Bellona	Rennellese	renn1242	1215	thou	koe	koe	POLLEX	123310	76		koe	k o e
7203	Tuvalu	Nanumea	tuva1244	1215	thou	ke	ke	29903	192374	76		koe	k e
7459	Anuta	Anuta	anut1237	1215	thou	koe	koe	POLLEX	123504	76		koe	k o e
7460	Anuta	Anuta	anut1237	1215	thou	ke	ke	POLLEX	123503	961			k e
#
93	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1150	thunder	pasili	pasili	Hovdhaugen-375-2009	108025	349		vahili	p a s i l i
338	Wallisian	Uvea, East	wall1257	1150	thunder	mana	mana	POLLEX	170070	763		mana	m a n a
339	Wallisian	Uvea, East	wall1257	1150	thunder	faisisili	faisisili	POLLEX	47739	349			f a i s i s i l i
806	Maori	Maori	maor1246	1150	thunder	whatitiri	fatitiri	Biggs-85-2005	47566	349			f a t i t i r i
1020	Kapingamarangi	Kapingamarangi	kapi1249	1150	thunder	atili	atili	POLLEX	47698	349			a t i l i
1251	Tahitian	Tahitian (Modern)	tahi1242	1150	thunder	paatiri	paatiri	Clark-173-2005	47654	349			p aː t i r i
1468	Emae	Emae (Makatea)	emae1237	1150	thunder	fatiri	fatiri	52375	258865	349			f a t i r i
1686	Rapanui	Rapanui (Easter Island)	rapa1244	1150	thunder	patiri	patiri	POLLEX	47745	349			p a t i r i
1942	Mangareva	Mangareva	mang1401	1150	thunder	atutiri	atutiri	POLLEX	321551	349		atutiri	a t u t i r i
2189	Luangiua	Luangiua	onto1237	1150	thunder	hakuli	hakuli	POLLEX	90528	349			h a k u l i
2410	Tongan	Tongan	tong1325	1150	thunder	mana	mana	117207	47617	763			m a n a
2640	Rakahanga_Manihiki	Manihiki	raka1237	1150	thunder	tuki	tuki	Clark-589-2008	153394	623			t u k i
2641	Rakahanga_Manihiki	Manihiki	raka1237	1150	thunder	fatitiri	fatitiri	Clark-589-2008	153393	349			f a t i t i r i
2910	Tikopia	Tikopia	tiko1237	1150	thunder	mana	mana	POLLEX	170072	763			m a n a
2911	Tikopia	Tikopia	tiko1237	1150	thunder	fatitiri	fatitiri	POLLEX	47636	349			f a t i t i r i
3150	Sikaiana	Sikaiana	sika1261	1150	thunder	mana	mana	POLLEX	90605	763			m a n a
3399	North_Marquesan	Marquesan	nort2845	1150	thunder	pha too tee	pha too tee	POLLEX	107992	349		hatutiì	p h a t oː t eː
3690	East_Futunan	Futuna, East	east2447	1150	thunder	mana	mana	POLLEX	170066	763		mana	m a n a
4008	Pukapuka	Pukapuka	puka1242	1150	thunder	watitili	watitili	Salisbury-152-2005	47633	349			w a t i t i l i
4268	Mele_Fila	Fila	mele1250	1150	thunder	pačiri	pačiri	52375	258875	349			p a tʃ i r i
4465	Ra’ivavae	Ra'ivavae	aust1304	1150	thunder	pātiGi	pātiGi	Tamaititahio-1213-2015	291273	349			p aː t i ɢ i
4672	Tuamotuan	Tuamotu	tuam1242	1150	thunder	fatutiri	fatutiri	POLLEX	47727	349			f a t u t i r i
4932	Niuean	Niue	niue1239	1150	thunder	pakūlagi	pakūlagi	POLLEX	170133	939		halulu	p a k uː l a g i
5189	Rurutuan	Rurutuan	aust1304	1150	thunder	paatiri	paatiri	Meyer-128-2005	47609	349			p aː t i r i
5448	Futuna_Aniwa	Futuna-Aniwa	futu1245	1150	thunder	vehjiri	vehjiri	POLLEX	47742	349		vahshiri	v e h ʃ i r i
5697	Hawaiian	Hawaiian	hawa1245	1150	thunder	hekili	hekili	71458	47533	349			h e k i l i
5950	Rarotongan	Rarotongan	raro1241	1150	thunder	māngūngū	māngūngū	POLLEX	47539	1074			m aː ŋ uː ŋ uː
6221	Penryhn	Penrhyn	penr1237	1150	thunder	hatutiri	hatutiri	POLLEX	47716	349			h a t u t i r i
6447	Nukuria	Nukeria	nuku1259	1150	thunder	hatturi	hatturi	Davletshin-1212-2015	290991	349			h a t t u r i
6734	Samoan	Samoan	samo1305	1150	thunder	fāititili	fāititili	Blust-118-2005	47599	349			f aː i t i t i l i
7004	Rennell_Bellona	Rennellese	renn1242	1150	thunder	mana	mana	POLLEX	170067	763			m a n a
7005	Rennell_Bellona	Rennellese	renn1242	1150	thunder	hatutigi	hatutigi	POLLEX	47687	349			h a t u t i g i
7270	Tuvalu	Nanumea	tuva1244	1150	thunder	mana	mana	29903	192156	763			m a n a
7513	Anuta	Anuta	anut1237	1150	thunder	mana	mana	POLLEX	88310	763			m a n a
#
196	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1403	to bite	ngalia	ngalia	Hovdhaugen-375-2009	90011	488			ŋ a l i a
197	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1403	to bite	usia	usia	Hovdhaugen-375-2009	90010	1399			u s i a
198	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1403	to bite	esia	esia	Hovdhaugen-375-2009	90009	1450			e s i a
454	Wallisian	Uvea, East	wall1257	1403	to bite	u'u	u'u	POLLEX	14538	1324			u ʔ u
903	Maori	Maori	maor1246	1403	to bite	ngau	ngau	Biggs-85-2005	14365	1225			ŋ a u
1112	Kapingamarangi	Kapingamarangi	kapi1249	1403	to bite	kati	kati	POLLEX	168019	77			k a t i
1352	Tahitian	Tahitian (Modern)	tahi1242	1403	to bite	hohoni	hohoni	Clark-173-2005	14453	350			h o h o n i
1548	Emae	Emae (Makatea)	emae1237	1403	to bite	utia	utia	52375	270378	1399			u t i a
1797	Rapanui	Rapanui (Easter Island)	rapa1244	1403	to bite	gau	gau	POLLEX	130652	1225			g a u
2062	Mangareva	Mangareva	mang1401	1403	to bite	eti	eti	POLLEX	14519	77			e t i
2285	Luangiua	Luangiua	onto1237	1403	to bite	uu	uu	POLLEX	89823	1324			uː
2286	Luangiua	Luangiua	onto1237	1403	to bite	eki	eki	POLLEX	89822	77		haa/àki/	e k i
2507	Tongan	Tongan	tong1325	1403	to bite	uʔu	uʔu	117207	14416	1324			u ʔ u
2756	Rakahanga_Manihiki	Manihiki	raka1237	1403	to bite	kakati	kakati	Clark-589-2008	153257	77			k a k a t i
3024	Tikopia	Tikopia	tiko1237	1403	to bite	uuti	uuti	POLLEX	89811	1399		uti	uː t i
3025	Tikopia	Tikopia	tiko1237	1403	to bite	kati	kati	POLLEX	89809	77			k a t i
3026	Tikopia	Tikopia	tiko1237	1403	to bite	ngau	ngau	POLLEX	89808	1225			ŋ a u
3248	Sikaiana	Sikaiana	sika1261	1403	to bite	nunu	nunu	POLLEX	145942	1324			n u n u
3534	North_Marquesan	Marquesan	nort2845	1403	to bite	nahu	nahu	POLLEX	89747	1225		nennahhu // kakahu	n a h u
3825	East_Futunan	Futuna, East	east2447	1403	to bite	'uu	'uu	POLLEX	89817	1324			ʔ uː
4137	Pukapuka	Pukapuka	puka1242	1403	to bite	kati	kati	Salisbury-152-2005	14432	77			k a t i
4348	Mele_Fila	Fila	mele1250	1403	to bite	kečia	kečia	52375	270388	77			k e tʃ i a
4796	Tuamotuan	Tuamotu	tuam1242	1403	to bite	kati	kati	POLLEX	14526	77			k a t i
5046	Niuean	Niue	niue1239	1403	to bite	eti	eti	POLLEX	89825	77		ka/kati/	e t i
5305	Rurutuan	Rurutuan	aust1304	1403	to bite	ʔooʔiniʔini	ʔooʔiniʔini	Meyer-128-2005	89803	350			ʔ oː ʔ i n i ʔ i n i
5306	Rurutuan	Rurutuan	aust1304	1403	to bite	paʔati	paʔati	Meyer-128-2005	89802	77			p a ʔ a t i
5558	Futuna_Aniwa	Futuna-Aniwa	futu1245	1403	to bite	mangushia [maŋuʃia]	mangushia	POLLEX	14436	1399			m a ŋ u ʃ i a
5797	Hawaiian	Hawaiian	hawa1245	1403	to bite	nahu	nahu	71458	14332	1225			n a h u
6096	Rarotongan	Rarotongan	raro1241	1403	to bite	eti	eti	POLLEX	89767	77		kati	e t i
6314	Penryhn	Penrhyn	penr1237	1403	to bite	ka/kati	kati	POLLEX	90556	77			k a t i
6569	Nukuria	Nukeria	nuku1259	1403	to bite	takiluu	takiluu	Davletshin-1212-2015	290891	1324			t a k i l uː
6859	Samoan	Samoan	samo1305	1403	to bite	utia	utia	Blust-118-2005	153134	1399			u t i a
6860	Samoan	Samoan	samo1305	1403	to bite	u	u	Blust-118-2005	153133	1324			u
6861	Samoan	Samoan	samo1305	1403	to bite	ʔati	ʔati	Blust-118-2005	14398	77			ʔ a t i
7126	Rennell_Bellona	Rennellese	renn1242	1403	to bite	uʔu	uʔu	POLLEX	146555	1324			u ʔ u
7610	Anuta	Anuta	anut1237	1403	to bite	kati	kati	POLLEX	14533	77			k a t i
#
90	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	175	to blow	vengia	vengia	Hovdhaugen-375-2009	89535	1325			v e ŋ i a
331	Wallisian	Uvea, East	wall1257	175	to blow	havili	havili	POLLEX	109029	202			h a v i l i
333	Wallisian	Uvea, East	wall1257	175	to blow	ifi	ifi	POLLEX	109027	962			i f i
334	Wallisian	Uvea, East	wall1257	175	to blow	agi(agi)	agi	POLLEX	109026	1325			a g i
802	Maori	Maori	maor1246	175	to blow	pupuhi	pupuhi	Biggs-85-2005	78986	1098			p u p u h i
803	Maori	Maori	maor1246	175	to blow	hua	hua	Biggs-85-2005	78985	1078			h u a
1017	Kapingamarangi	Kapingamarangi	kapi1249	175	to blow	angi/angi	angi	POLLEX	48769	1325			a ŋ i
1247	Tahitian	Tahitian (Modern)	tahi1242	175	to blow	puhi	puhi	Clark-173-2005	108122	1098			p u h i
1248	Tahitian	Tahitian (Modern)	tahi1242	175	to blow	farara	farara	Clark-173-2005	108121	1400			f a r a r a
1465	Emae	Emae (Makatea)	emae1237	175	to blow	rifia	rifia	52375	272694	962			r i f i a
1681	Rapanui	Rapanui (Easter Island)	rapa1244	175	to blow	puhi	puhi	POLLEX	48816	1098			p u h i
1937	Mangareva	Mangareva	mang1401	175	to blow	pu'i	pu'i	POLLEX	321554	1098		puì	p u ʔ i
1938	Mangareva	Mangareva	mang1401	175	to blow	agi(agi)	agi	POLLEX	108129	1472			a g i
2186	Luangiua	Luangiua	onto1237	175	to blow	maili	maili	POLLEX	146579	202			m a i l i
2406	Tongan	Tongan	tong1325	175	to blow	ifi	ifi	117207	108114	962			i f i
2407	Tongan	Tongan	tong1325	175	to blow	aŋi	aŋi	117207	108113	1325			a ŋ i
2637	Rakahanga_Manihiki	Manihiki	raka1237	175	to blow	pupuhi	pupuhi	Clark-589-2008	153331	1098			p u p u h i
2907	Tikopia	Tikopia	tiko1237	175	to blow	angi	angi	POLLEX	48707	1325			a ŋ i
3147	Sikaiana	Sikaiana	sika1261	175	to blow	ani/ani	ani	POLLEX	48795	1325			a n i
3396	North_Marquesan	Marquesan	nort2845	175	to blow	puhi	puhi	POLLEX	48590	1098			p u h i
3684	East_Futunan	Futuna, East	east2447	175	to blow	taili	taili	POLLEX	108128	202			t a i l i
3686	East_Futunan	Futuna, East	east2447	175	to blow	agi	agi	POLLEX	108126	1325			a g i
4004	Pukapuka	Pukapuka	puka1242	175	to blow	puyi	puyi	Salisbury-152-2005	108116	1098			p u j i
4005	Pukapuka	Pukapuka	puka1242	175	to blow	āngi	āngi	Salisbury-152-2005	108115	1325			aː ŋ i
4265	Mele_Fila	Fila	mele1250	175	to blow	suia	suia	52375	272704	254			s u i a
4462	Ra’ivavae	Ra'ivavae	aust1304	175	to blow	pupuhi	pupuhi	Tamaititahio-1213-2015	291276	1098			p u p u h i
4664	Tuamotuan	Tuamotu	tuam1242	175	to blow	puhi	puhi	POLLEX	108137	1098			p u h i
4665	Tuamotuan	Tuamotu	tuam1242	175	to blow	paa	paa	POLLEX	108136	1226			p aː
4666	Tuamotuan	Tuamotu	tuam1242	175	to blow	harara	harara	POLLEX	108135	1400		farara	h a r a r a
4667	Tuamotuan	Tuamotu	tuam1242	175	to blow	aŋi	aŋi	POLLEX	108133	1325			a ŋ i
4925	Niuean	Niue	niue1239	175	to blow	havili	havili	POLLEX	108142	202			h a v i l i
4926	Niuean	Niue	niue1239	175	to blow	puhi	puhi	POLLEX	108141	1098			p u h i
4927	Niuean	Niue	niue1239	175	to blow	ifi	ifi	POLLEX	108140	962			i f i
5185	Rurutuan	Rurutuan	aust1304	175	to blow	puʔi	puʔi	Meyer-128-2005	108112	1098			p u ʔ i
5186	Rurutuan	Rurutuan	aust1304	175	to blow	farara	farara	Meyer-128-2005	108111	1400			f a r a r a
5443	Futuna_Aniwa	Futuna-Aniwa	futu1245	175	to blow	ifia	ifia	POLLEX	108118	962		ifi/a	i f i a
5444	Futuna_Aniwa	Futuna-Aniwa	futu1245	175	to blow	hsau [sʰau]	hsau	POLLEX	108117	254			ʰs a u
5693	Hawaiian	Hawaiian	hawa1245	175	to blow	pā	pā	71458	108098	1226			p aː
5694	Hawaiian	Hawaiian	hawa1245	175	to blow	puhi	puhi	71458	108097	1098			p u h i
5944	Rarotongan	Rarotongan	raro1241	175	to blow	puì	puì	POLLEX	108101	1098			p u ʔ i
5945	Rarotongan	Rarotongan	raro1241	175	to blow	àrara	àrara	POLLEX	108100	1400			ʔ a r a r a
5946	Rarotongan	Rarotongan	raro1241	175	to blow	angi	angi	POLLEX	108099	1325			a ŋ i
6217	Penryhn	Penrhyn	penr1237	175	to blow	aŋiaŋi	aŋiaŋi	POLLEX	48787	1325			a ŋ i a ŋ i
6441	Nukuria	Nukeria	nuku1259	175	to blow	iri	iri	Davletshin-1212-2015	291129	231			i r i
6442	Nukuria	Nukeria	nuku1259	175	to blow	oko	oko	Davletshin-1212-2015	291128	1148			o k o
6443	Nukuria	Nukeria	nuku1259	175	to blow	ani	ani	Davletshin-1212-2015	291127	1325			a n i
6729	Samoan	Samoan	samo1305	175	to blow	sau	sau	Blust-118-2005	216813	254			s a u
6730	Samoan	Samoan	samo1305	175	to blow	aŋi	aŋi	Blust-118-2005	48670	1325			a ŋ i
7000	Rennell_Bellona	Rennellese	renn1242	175	to blow	taigi	taigi	POLLEX	108125	1325		angi	t a i g i
7001	Rennell_Bellona	Rennellese	renn1242	175	to blow	pusi	pusi	POLLEX	108124	1098			p u s i
7267	Tuvalu	Nanumea	tuva1244	175	to blow	puhi	puhi	29903	192332	1098			p u h i
7268	Tuvalu	Nanumea	tuva1244	175	to blow	agi	agi	29903	192331	1325			a g i
7510	Anuta	Anuta	anut1237	175	to blow	pu/pui/	pui	POLLEX	48805	1098			p u i
#
214	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1407	to breathe	manava	manava	Hovdhaugen-375-2009	89436	78			m a n a v a
473	Wallisian	Uvea, East	wall1257	1407	to breathe	maanava	maanava	POLLEX	88675	78			m aː n a v a
474	Wallisian	Uvea, East	wall1257	1407	to breathe	gaàgaà	gaàgaà	POLLEX	88674	140			g a ʔ a g a ʔ a
916	Maori	Maori	maor1246	1407	to breathe	whakataa	fakataː	Biggs-85-2005	9724	203			f a k a h aː
1129	Kapingamarangi	Kapingamarangi	kapi1249	1407	to breathe	toki	toki	POLLEX	168016	221			t o k i
1130	Kapingamarangi	Kapingamarangi	kapi1249	1407	to breathe	manawa	manawa	POLLEX	168015	78			m a n a w a
1367	Tahitian	Tahitian (Modern)	tahi1242	1407	to breathe	huti i te aho	huti i te aho	Clark-173-2005	9812	1401			h u t i i t e a h o
1561	Emae	Emae (Makatea)	emae1237	1407	to breathe	manaβa	manaβa	52375	273558	78			m a n a β a
1811	Rapanui	Rapanui (Easter Island)	rapa1244	1407	to breathe	haa	haa	POLLEX	9903	203			h aː
2076	Mangareva	Mangareva	mang1401	1407	to breathe	'au	'au	POLLEX	321452	557			ʔ a u
2299	Luangiua	Luangiua	onto1237	1407	to breathe	maanava	maanava	POLLEX	9877	78			m aː n a v a
2522	Tongan	Tongan	tong1325	1407	to breathe	mānava	mānava	117207	9775	78			m aː n a v a
2772	Rakahanga_Manihiki	Manihiki	raka1237	1407	to breathe	maanava	maanava	Clark-589-2008	153445	78			m aː n a v a
2773	Rakahanga_Manihiki	Manihiki	raka1237	1407	to breathe	hakaea	hakaea	Clark-589-2008	153444	1344			h a k a e a
3039	Tikopia	Tikopia	tiko1237	1407	to breathe	maanava	maanava	POLLEX	9794	78			m aː n a v a
3262	Sikaiana	Sikaiana	sika1261	1407	to breathe	maanava	maanava	POLLEX	9882	78			m aː n a v a
3550	North_Marquesan	Marquesan	nort2845	1407	to breathe	ha	ha	POLLEX	88649	203			h a
3551	North_Marquesan	Marquesan	nort2845	1407	to breathe	menava	menava	POLLEX	88648	78			m e n a v a
3844	East_Futunan	Futuna, East	east2447	1407	to breathe	ga'ega'esā	ga'ega'esā	POLLEX	90862	140			g a ʔ e g a ʔ e s aː
3845	East_Futunan	Futuna, East	east2447	1407	to breathe	maanava	maanava	POLLEX	88657	78			m aː n a v a
4154	Pukapuka	Pukapuka	puka1242	1407	to breathe	akaea	akaea	Salisbury-152-2005	9791	1344			a k a e a
4360	Mele_Fila	Fila	mele1250	1407	to breathe	maro	maro	52375	273567	310			m a r o
4561	Ra’ivavae	Ra'ivavae	aust1304	1407	to breathe	huti te aho	huti te aho	Tamaititahio-1213-2015	291178	1401			h u t i t e a h o
4812	Tuamotuan	Tuamotu	tuam1242	1407	to breathe	manava	manava	POLLEX	88661	78			m a n a v a
4813	Tuamotuan	Tuamotu	tuam1242	1407	to breathe	ŋaa	ŋaa	POLLEX	88660	140			ŋ aː
5060	Niuean	Niue	niue1239	1407	to breathe	faka/manava/	manava	POLLEX	9886	78			m a n a v a
5320	Rurutuan	Rurutuan	aust1304	1407	to breathe	ʔuti i te aʔo	ʔuti i te aʔo	Meyer-128-2005	9767	1401			ʔ u t i i t e a ʔ o
5575	Futuna_Aniwa	Futuna-Aniwa	futu1245	1407	to breathe	manava	manava	POLLEX	9900	78		hmava [ṃava]	m a n a v a
5812	Hawaiian	Hawaiian	hawa1245	1407	to breathe	hanu	hanu	71458	72758	203			h a n u
5813	Hawaiian	Hawaiian	hawa1245	1407	to breathe	aho	aho	71458	72757	1401			a h o
6111	Rarotongan	Rarotongan	raro1241	1407	to breathe	ngaa	ngaa	POLLEX	9697	140			ŋ aː
6585	Nukuria	Nukeria	nuku1259	1407	to breathe	maanava	maanava	Davletshin-1212-2015	290886	78			m aː n a v a
6877	Samoan	Samoan	samo1305	1407	to breathe	mānava	mānava	Blust-118-2005	9757	78			m aː n a v a
7140	Rennell_Bellona	Rennellese	renn1242	1407	to breathe	manaba	manaba	POLLEX	88655	78		manaba/ànga // haka/maanaba/	m a n a b a
7387	Tuvalu	Nanumea	tuva1244	1407	to breathe	gaegae	gaegae	29903	192254	140			g a e g a e
7388	Tuvalu	Nanumea	tuva1244	1407	to breathe	mapu	mapu	29903	192253	351			m a p u
7623	Anuta	Anuta	anut1237	1407	to breathe	maanava	maanava	POLLEX	9892	78			m aː n a v a
#
81	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2102	to burn	ula	ula	Hovdhaugen-375-2009	122791	1137			u l a
82	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2102	to burn	khaa	khaa	Hovdhaugen-375-2009	122790	1125			k h aː
322	Wallisian	Uvea, East	wall1257	2102	to burn	tutu	tutu	POLLEX	51309	1099			t u t u
795	Maori	Maori	maor1246	2102	to burn	tahu	tahu	Biggs-85-2005	51136	1326			t a h u
1009	Kapingamarangi	Kapingamarangi	kapi1249	2102	to burn	dudu	dudu	POLLEX	122765	1099			d u d u
1010	Kapingamarangi	Kapingamarangi	kapi1249	2102	to burn	tungi	tungi	POLLEX	122764	1227			t u ŋ i
1240	Tahitian	Tahitian (Modern)	tahi1242	2102	to burn	tutu'i	tutu'i	Clark-173-2005	51224	1227			t u t u ʔ i
1458	Emae	Emae (Makatea)	emae1237	2102	to burn	tuŋia	tuŋia	52375	273710	1227			t u ŋ i a
1672	Rapanui	Rapanui (Easter Island)	rapa1244	2102	to burn	tutu	tutu	POLLEX	51315	1099			t u t u
1924	Mangareva	Mangareva	mang1401	2102	to burn	ka'a	ka'a	POLLEX	321561	1125			k a ʔ a
1925	Mangareva	Mangareva	mang1401	2102	to burn	tutu	tutu	POLLEX	122776	1099			t u t u
1926	Mangareva	Mangareva	mang1401	2102	to burn	ta'u	ta'u	POLLEX	122775	1326			t a ʔ u
2178	Luangiua	Luangiua	onto1237	2102	to burn	kuŋi	kuŋi	POLLEX	51289	1227			k u ŋ i
2399	Tongan	Tongan	tong1325	2102	to burn	tutu	tutu	117207	51187	1099			t u t u
2627	Rakahanga_Manihiki	Manihiki	raka1237	2102	to burn	tutu	tutu	Clark-589-2008	153399	1099			t u t u
2628	Rakahanga_Manihiki	Manihiki	raka1237	2102	to burn	kaa	kaa	Clark-589-2008	153398	1125			k aː
2898	Tikopia	Tikopia	tiko1237	2102	to burn	tutu	tutu	POLLEX	122759	1099			t u t u
2899	Tikopia	Tikopia	tiko1237	2102	to burn	tafu	tafu	POLLEX	122758	1326			t a f u
3139	Sikaiana	Sikaiana	sika1261	2102	to burn	tutu	tutu	POLLEX	120803	1099			t u t u
3140	Sikaiana	Sikaiana	sika1261	2102	to burn	tuunia	tuunia	POLLEX	120802	1227			t uː n i a
3384	North_Marquesan	Marquesan	nort2845	2102	to burn	hakau'a	hakau'a	POLLEX	135732	676			h a k a u ʔ a
3385	North_Marquesan	Marquesan	nort2845	2102	to burn	tutu	tutu	POLLEX	51089	1099			t u t u
3672	East_Futunan	Futuna, East	east2447	2102	to burn	susunu	susunu	POLLEX	90885	1099		tutu	s u s u n u
3994	Pukapuka	Pukapuka	puka1242	2102	to burn	tutu	tutu	Salisbury-152-2005	51203	1099			t u t u
4258	Mele_Fila	Fila	mele1250	2102	to burn	tuŋia	tuŋia	52375	273719	1227			t u ŋ i a
4455	Ra’ivavae	Ra'ivavae	aust1304	2102	to burn	tutuʔi	tutuʔi	Tamaititahio-1213-2015	291283	1227			t u t u ʔ i
4654	Tuamotuan	Tuamotu	tuam1242	2102	to burn	tuŋi	tuŋi	POLLEX	122780	1227			t u ŋ i
4655	Tuamotuan	Tuamotu	tuam1242	2102	to burn	tahu	tahu	POLLEX	122779	1326			t a h u
4917	Niuean	Niue	niue1239	2102	to burn	tungi	tungi	POLLEX	122782	1227			t u ŋ i
4918	Niuean	Niue	niue1239	2102	to burn	tafu	tafu	POLLEX	122781	1326			t a f u
5176	Rurutuan	Rurutuan	aust1304	2102	to burn	ʔaʔaʔama	ʔaʔaʔama	Meyer-128-2005	51179	983			ʔ a ʔ a ʔ a m a
5434	Futuna_Aniwa	Futuna-Aniwa	futu1245	2102	to burn	tuŋ/tuŋia/	tuŋia	POLLEX	119491	1227		tugi/a // tungia	t u ŋ i a
5684	Hawaiian	Hawaiian	hawa1245	2102	to burn	kuni	kuni	71458	79449	1227			k u n i
5685	Hawaiian	Hawaiian	hawa1245	2102	to burn	'ā	'ā	71458	79448	1125			ʔ aː
5934	Rarotongan	Rarotongan	raro1241	2102	to burn	tutungi	tutungi	POLLEX	122752	1227			t u t u ŋ i
5935	Rarotongan	Rarotongan	raro1241	2102	to burn	ta'u	ta'u	POLLEX	122751	1326			t a ʔ u
6209	Penryhn	Penrhyn	penr1237	2102	to burn	tahu	tahu	POLLEX	51286	1326			t a h u
6434	Nukuria	Nukeria	nuku1259	2102	to burn	ttuni	ttuni	Davletshin-1212-2015	291005	1227			t t u n i
6717	Samoan	Samoan	samo1305	2102	to burn	tafu	tafu	Blust-118-2005	216792	1326			t a f u
6718	Samoan	Samoan	samo1305	2102	to burn	susunu	susunu	Blust-118-2005	153135	1099			s u s u n u
6719	Samoan	Samoan	samo1305	2102	to burn	mu	mu	Blust-118-2005	51169	1188			m u
6991	Rennell_Bellona	Rennellese	renn1242	2102	to burn	tutu	tutu	POLLEX	122763	1099			t u t u
6992	Rennell_Bellona	Rennellese	renn1242	2102	to burn	tuungia	tuungia	POLLEX	122762	1227			t uː ŋ i a
7254	Tuvalu	Nanumea	tuva1244	2102	to burn	tugia	tugia	29903	192343	1227			t u g i a
7255	Tuvalu	Nanumea	tuva1244	2102	to burn	tafu	tafu	29903	192342	1326			t a f u
7501	Anuta	Anuta	anut1237	2102	to burn	tutu	tutu	POLLEX	122785	1099			t u t u
7502	Anuta	Anuta	anut1237	2102	to burn	tungia	tungia	POLLEX	122784	1227			t u ŋ i a
7503	Anuta	Anuta	anut1237	2102	to burn	tapu	tapu	POLLEX	122783	1326			t a p u
#
139	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1869	to buy	tauia	tauia	Hovdhaugen-375-2009	89493	1402			t a u i a
853	Maori	Maori	maor1246	1869	to buy	hoko	hoko	Biggs-85-2005	32215	1228			h o k o
1059	Kapingamarangi	Kapingamarangi	kapi1249	1869	to buy	hui	hui	POLLEX	32347	1327			h u i
1297	Tahitian	Tahitian (Modern)	tahi1242	1869	to buy	ho'o mai	ho'o mai	Clark-173-2005	32303	1228			h o ʔ o m a i
1734	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	mono	mono	POLLEX	133521	438			m o n o
1735	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	ho'o	ho'o	POLLEX	32394	1228			h o ʔ o
1996	Mangareva	Mangareva	mang1401	1869	to buy	'oko	'oko	POLLEX	32369	1228			ʔ o k o
2229	Luangiua	Luangiua	onto1237	1869	to buy	sui	sui	POLLEX	32368	1327			s u i
2455	Tongan	Tongan	tong1325	1869	to buy	fakatau	fakatau	117207	32266	1402			f a k a t a u
3195	Sikaiana	Sikaiana	sika1261	1869	to buy	sui	sui	POLLEX	154818	1327			s u i
3459	North_Marquesan	Marquesan	nort2845	1869	to buy	ho'o	ho'o	POLLEX	93478	1228		hoko	h o ʔ o
3749	East_Futunan	Futuna, East	east2447	1869	to buy	totogi	totogi	POLLEX	90872	181			t o t o g i
3750	East_Futunan	Futuna, East	east2447	1869	to buy	fakatau	fakatau	POLLEX	90871	1402			f a k a t a u
4068	Pukapuka	Pukapuka	puka1242	1869	to buy	oko	oko	Salisbury-152-2005	32282	1228			o k o
4728	Tuamotuan	Tuamotu	tuam1242	1869	to buy	hoko	hoko	POLLEX	32376	1228			h o k o
4983	Niuean	Niue	niue1239	1869	to buy	taui	taui	POLLEX	32377	1402			t a u i
